case_id,misspelled_query,corrected_text,target_product_id,domain,typo_type
T-00374,FormColyective,FormCollective,449973,home_office,substitute
T-00375,TrailRun lRS-A140X,TrailRun RRS-A140X,217872,running_fitness,substitute
T-00376,RB-A87cP,RB-A870P,317772,running_fitness,substitute
T-00377,Utlrawide Monitors,Ultrawide Monitors,421073,home_office,transpose
T-00378,TRS-A892S,TRS-A592S,226010,running_fitness,substitute
T-00379,OH-Vi78P,OH-V078P,5044,consumer_electronics,substitute
T-00380,RisjLab,RiseLab,268780,running_fitness,substitute
T-00381,kobaltLogic PS-A992S,CobaltLogic PS-A992S,31428,consumer_electronics,phonetic
T-00382,USB-C Chargres,USB-C Chargers,95351,consumer_electronics,transpose
T-00383,SuiftOne,SwiftOne,256565,running_fitness,substitute
T-00384,BalannceDesign P-A089,BalanceDesign P-A089,470203,home_office,duplicate
T-00385,NexaWWave,NexaWave,86718,consumer_electronics,duplicate
T-00386,Charging uocks,Charging Docks,110095,consumer_electronics,substitute
T-00387,kwantumAudio,QuantumAudio,152775,consumer_electronics,phonetic
T-00388,OrbitLasb OH-A184P,OrbitLabs OH-A184P,7469,consumer_electronics,transpose
T-00389,MeridianCore OOH-A175X,MeridianCore OH-A175X,11834,consumer_electronics,duplicate
T-00390,UCC-A665S,UC-A665S,97485,consumer_electronics,duplicate
T-00391,UC-Au70X,UC-A470X,95351,consumer_electronics,substitute
T-00392,OH-AA793,OH-A793,2231,consumer_electronics,duplicate
T-00393,HaloVisi2n,HaloVision,75563,consumer_electronics,substitute
T-00394,MP-r644P,MP-A644P,86718,consumer_electronics,substitute
T-00395,T-AA527,T-A527,70616,consumer_electronics,duplicate
T-00396,Oer-Ear Headphones,Over-Ear Headphones,13543,consumer_electronics,delete
T-00397,NexaAu3io OH-A590,NexaAudio OH-A590,14944,consumer_electronics,substitute
T-00398,NovaBeamMWS-A781S,NovaBeam MWS-A781S,143075,consumer_electronics,remove_space
T-00399,AtlasFitt SRS-A352S,AtlasFit SRS-A352S,243761,running_fitness,duplicate
T-00400,Auritogic,AuriLogic,5044,consumer_electronics,substitute
T-00401,EchoWoorks,EchoWorks,122414,consumer_electronics,duplicate
T-00402,Powre Banks,Power Banks,102529,consumer_electronics,transpose
T-00403,G1-A505S,GC-A505S,186337,consumer_electronics,substitute
T-00404,Over-Ea Headphones,Over-Ear Headphones,2231,consumer_electronics,delete
T-00405,HaloLaps,HaloLabs,78279,consumer_electronics,substitute
T-00406,TempoyDnamics,TempoDynamics,269854,running_fitness,transpose
T-00407,Portable Mnoitors,Portable Monitors,75563,consumer_electronics,transpose
T-00408,N2vaBeam MWS-A781S,NovaBeam MWS-A781S,143075,consumer_electronics,substitute
T-00409,True Wirelesj Earbuds,True Wireless Earbuds,23183,consumer_electronics,substitute
T-00410,WorkSy4tems,WorkSystems,485809,home_office,substitute
T-00411,AerTorail SRS-A550P,AeroTrail SRS-A550P,244440,running_fitness,transpose
T-00412,External Stdrage,External Storage,90695,consumer_electronics,substitute
T-00413,Stability Running S8oes,Stability Running Shoes,243761,running_fitness,substitute
T-00414,TrailDynamiks K-A613,TrailDynamics K-A613,313795,running_fitness,phonetic
T-00415,Portabe Monitors,Portable Monitors,73332,consumer_electronics,delete
T-00416,Mobile oHtspots,Mobile Hotspots,152775,consumer_electronics,transpose
T-00417,Power Bans,Power Banks,98746,consumer_electronics,delete
T-00418,EcooWorks S-A032P,EchoWorks S-A032P,122414,consumer_electronics,substitute
T-00419,True jireless Earbuds,True Wireless Earbuds,29421,consumer_electronics,substitute
T-00420,AxonOne,AxionOne,159662,consumer_electronics,delete
T-00421,WorkOffiwe,WorkOffice,428298,home_office,substitute
T-00422,Over-Ear Headphons,Over-Ear Headphones,7469,consumer_electronics,delete
T-00423,VecttorWave SL-A163S,VectorWave SL-A163S,161699,consumer_electronics,duplicate
T-00424,SL-A56oS,SL-A566S,159662,consumer_electronics,substitute
T-00425,Sceren Protectors,Screen Protectors,207871,consumer_electronics,transpose
T-00426,DL-A55mX,DL-A559X,445060,home_office,substitute
T-00427,ForgeGear RS-A71P,ForgeGear RS-A714P,269660,running_fitness,delete
T-00428,CamStudio,CalmStudio,403155,home_office,delete
T-00429,PulseWoorks,PulseWorks,244216,running_fitness,duplicate
T-00430,OrbitLink TWWE-A458P,OrbitLink TWE-A458P,23183,consumer_electronics,duplicate
T-00431,SwiftnOe,SwiftOne,256565,running_fitness,transpose
T-00432,EchoWorksS-A032P,EchoWorks S-A032P,122414,consumer_electronics,remove_space
T-00433,NexaAdio,NexaAudio,14944,consumer_electronics,delete
T-00434,Velootion,VeloMotion,254819,running_fitness,delete
T-00435,SRS-A650P,SRS-A550P,244440,running_fitness,substitute
T-00436,CalmSxudio,CalmStudio,403155,home_office,substitute
T-00437,T-Ay35,T-A335,67027,consumer_electronics,substitute
T-00438,EOCC-A084X,EOC-A084X,375122,home_office,duplicate
T-00439,WorkOffike PS-A059,WorkOffice PS-A059,428298,home_office,phonetic
T-00440,TraiDlynamics,TrailDynamics,313795,running_fitness,transpose
T-00441,TWE-Ad68X,TWE-A868X,17751,consumer_electronics,substitute
T-00442,Leggings & Tihts,Leggings & Tights,275868,running_fitness,delete
T-00443,HalooWorks,HaloWorks,55581,consumer_electronics,duplicate
T-00444,Road Running Shhes,Road Running Shoes,222324,running_fitness,substitute
T-00445,SwiftOne kS-A079S,SwiftOne CS-A079S,256565,running_fitness,phonetic
T-00446,Cu-A480,CS-A480,255498,running_fitness,substitute
T-00447,Action Ctmeras,Action Cameras,177898,consumer_electronics,substitute
T-00448,FrameWorks T-A49P5,FrameWorks T-A495P,438702,home_office,transpose
T-00449,PulseWorsk RRS-A958P,PulseWorks RRS-A958P,221936,running_fitness,transpose
T-00450,Stability Running Shose,Stability Running Shoes,244216,running_fitness,transpose
T-00451,TrailMotion WJ-Ae54,TrailMotion WJ-A754,281203,running_fitness,substitute
T-00452,Cf-A894X,CL-A894X,181099,consumer_electronics,substitute
T-00453,Smarwtatches,Smartwatches,117217,consumer_electronics,transpose
T-00454,Camra Lenses,Camera Lenses,181002,consumer_electronics,delete
T-00455,SummitOne RRS-A1w7S,SummitOne RRS-A177S,212888,running_fitness,substitute
T-00456,TrailRun TRS-A80,TrailRun TRS-A180,232412,running_fitness,delete
T-00457,USB-w Chargers,USB-C Chargers,96224,consumer_electronics,substitute
T-00458,Lpatops,Laptops,57230,consumer_electronics,transpose
T-00459,OrbitWo5ks,OrbitWorks,38994,consumer_electronics,substitute
T-00460,UC-Ci00S,UC-C400S,93411,consumer_electronics,substitute
T-00461,VeeroLink,VeroLink,90131,consumer_electronics,duplicate
T-00462,TrailRunn WJ-A956P,TrailRun WJ-A956P,279942,running_fitness,duplicate
T-00463,NexaAkdio,NexaAudio,14944,consumer_electronics,substitute
T-00464,RP-A97X4,RP-A974X,301185,running_fitness,transpose
T-00465,TemppoFit,TempoFit,220190,running_fitness,duplicate
T-00466,SP-877X,SP-A877X,207871,consumer_electronics,delete
T-00467,Privacy Scerens,Privacy Screens,428298,home_office,transpose
T-00468,PulsePaek,PulsePeak,369172,running_fitness,transpose
T-00469,Running dhorts,Running Shorts,269854,running_fitness,substitute
T-00470,USB-C Charggers,USB-C Chargers,96224,consumer_electronics,duplicate
T-00471,TempoSportCC-A846X,TempoSport CC-A846X,305448,running_fitness,remove_space
T-00472,NovaLogicS-A440,NovaLogic S-A440,117952,consumer_electronics,remove_space
T-00473,OH-7A93,OH-A793,2231,consumer_electronics,transpose
T-00474,kobaltAudio,CobaltAudio,208744,consumer_electronics,phonetic
T-00475,CameraLenses,Camera Lenses,181099,consumer_electronics,remove_space
T-00476,FluxWokrs,FluxWorks,131726,consumer_electronics,transpose
T-00477,FrameDesign DL-A5559X,FrameDesign DL-A559X,445060,home_office,duplicate
T-00478,StridePeau TRS-A789S,StridePeak TRS-A789S,227174,running_fitness,substitute
T-00479,SpceDesk,SpaceDesk,469625,home_office,delete
T-00480,StirdeWorks WJ-A152P,StrideWorks WJ-A152P,283046,running_fitness,transpose
T-00481,SR-Ae65X,SR-A365X,131435,consumer_electronics,substitute
T-00482,FluxPu5se,FluxPulse,176993,consumer_electronics,substitute
T-00483,VogtLogic,VoltLogic,209714,consumer_electronics,substitute
T-00484,AerooWrks,AeroWorks,339980,running_fitness,transpose
T-00485,HaloLabs Mb-A464S,HaloLabs MK-A464S,78279,consumer_electronics,substitute
T-00486,HavenCaft FC-A130S,HavenCraft FC-A130S,468758,home_office,delete
T-00487,AtlasFit RB-A0733P,AtlasFit RB-A073P,317481,running_fitness,duplicate
T-00488,PulkePeak RB-A870P,PulsePeak RB-A870P,317772,running_fitness,substitute
T-00489,PielPulse,PixelPulse,73332,consumer_electronics,delete
T-00490,PulseWork RRS-A958P,PulseWorks RRS-A958P,221936,running_fitness,delete
T-00491,MK-A4464S,MK-A464S,78279,consumer_electronics,duplicate
T-00492,CC-A8446X,CC-A846X,305448,running_fitness,duplicate
T-00493,FluxPule PC-S131S,FluxPulse PC-S131S,104275,consumer_electronics,delete
T-00494,CobaltVision SM-A825S,CobaltVision SM-A285S,40352,consumer_electronics,transpose
T-00495,Ma-A870,MH-A870,152775,consumer_electronics,substitute
T-00496,Smahtwatches,Smartwatches,122414,consumer_electronics,substitute
T-00497,L5ptops,Laptops,55581,consumer_electronics,substitute
T-00498,E9-A779P,EB-A779P,341048,running_fitness,substitute
T-00499,NexaGGrid,NexaGrid,186337,consumer_electronics,duplicate
T-00500,Running Shortts,Running Shorts,268780,running_fitness,duplicate
T-00501,Meridianiogic ES-A901S,MeridianLogic ES-A901S,90695,consumer_electronics,substitute
T-00502,NovaFohge,NovaForge,176540,consumer_electronics,substitute
T-00503,HomeHubs,Home Hubs,171496,consumer_electronics,remove_space
T-00504,HaloVision P-A338,HaloVision PM-A338,75563,consumer_electronics,delete
T-00505,ForgeFnt RS-A916X,ForgeFit RS-A916X,268399,running_fitness,substitute
T-00506,QuantumEdge PB-k077S,QuantumEdge PB-A077S,102529,consumer_electronics,substitute
T-00507,Treadmiills,Treadmills,340336,running_fitness,duplicate
T-00508,OrbitAudoi,OrbitAudio,31816,consumer_electronics,transpose
T-00509,MeidianCore,MeridianCore,11834,consumer_electronics,delete
T-00510,QuantumLogicOH-A793,QuantumLogic OH-A793,2231,consumer_electronics,remove_space
T-00511,Cross-Traning Shoes,Cross-Training Shoes,256565,running_fitness,delete
T-00512,VotLogic RC-A496,VoltLogic RC-A496,209714,consumer_electronics,delete
T-00513,CobaltVisoin,CobaltVision,40352,consumer_electronics,transpose
T-00514,HaolEdge,HaloEdge,146858,consumer_electronics,transpose
T-00515,Running Sho5ts,Running Shorts,269854,running_fitness,substitute
T-00516,RSR-A164X,RRS-A164X,220190,running_fitness,transpose
T-00517,FrameDesignDL-A559X,FrameDesign DL-A559X,445060,home_office,remove_space
T-00518,Mechanical Kebyoards,Mechanical Keyboards,77697,consumer_electronics,transpose
T-00519,RRS-AA160,RRS-A160,222130,running_fitness,duplicate
T-00520,Portabee Monitors,Portable Monitors,75563,consumer_electronics,substitute
T-00521,B&P-765X,B&P-A765X,324853,running_fitness,delete
T-00522,RS-A3w2,RS-A312,271212,running_fitness,substitute
T-00523,QuantumCre TWE-A868X,QuantumCore TWE-A868X,17751,consumer_electronics,delete
T-00524,NexaAudioUC-A867P,NexaAudio UC-A867P,96224,consumer_electronics,remove_space
T-00525,TEW-A458P,TWE-A458P,23183,consumer_electronics,transpose
T-00526,CadencePeakRT-A901P,CadencePeak RT-A901P,265683,running_fitness,remove_space
T-00527,Sart Lighting,Smart Lighting,159662,consumer_electronics,delete
T-00528,NkxaGrid,NexaGrid,186337,consumer_electronics,substitute
T-00529,RRS-A9588P,RRS-A958P,221936,running_fitness,duplicate
T-00530,Game kontrollers,Game Controllers,188471,consumer_electronics,phonetic
T-00531,MH-As70,MH-A870,152775,consumer_electronics,substitute
T-00532,MWS-A78eS,MWS-A781S,143075,consumer_electronics,substitute
T-00533,CobaltVasion,CobaltVision,40352,consumer_electronics,substitute
T-00534,OH-K14jS,OH-K146S,7954,consumer_electronics,substitute
T-00535,Weight Benchs,Weight Benches,318645,running_fitness,delete
T-00536,C2-A002X,CM-A002X,467024,home_office,substitute
T-00537,C-A609,CK-A609,208744,consumer_electronics,delete
T-00538,CK-v794X,CK-A794X,208749,consumer_electronics,substitute
T-00539,Smartwatchse,Smartwatches,123578,consumer_electronics,transpose
T-00540,Ne3aWave,NexaWave,86718,consumer_electronics,substitute
T-00541,MeridiavLogic,MeridianLogic,195455,consumer_electronics,substitute
T-00542,Rk-A496,RC-A496,209714,consumer_electronics,phonetic
T-00543,PuulseRun,PulseRun,324853,running_fitness,duplicate
T-00544,O1-A597X,OH-A597X,13543,consumer_electronics,substitute
T-00545,SM-AA285S,SM-A285S,40352,consumer_electronics,duplicate
T-00546,VeroLinkES-A970S,VeroLink ES-A970S,90131,consumer_electronics,remove_space
T-00547,PM-A5z2,PM-A542,73332,consumer_electronics,substitute
T-00548,Cross-Training Shose,Cross-Training Shoes,257032,running_fitness,transpose
T-00549,OH-A02X,OH-A302X,6071,consumer_electronics,delete
T-00550,Actiion Cameras,Action Cameras,177460,consumer_electronics,duplicate
T-00551,RS-A58,RS-A058,268780,running_fitness,delete
T-00552,QuantumAudio H-A870,QuantumAudio MH-A870,152775,consumer_electronics,delete
T-00553,Mini Pks,Mini PCs,87397,consumer_electronics,phonetic
T-00554,NexAaudio,NexaAudio,96224,consumer_electronics,transpose
T-00555,Travel Organizesr,Travel Organizers,205543,consumer_electronics,transpose
T-00556,TSR-A592S,TRS-A592S,226010,running_fitness,transpose
T-00557,TrailRun TRSS-A180,TrailRun TRS-A180,232412,running_fitness,duplicate
T-00558,CS-A0799S,CS-A079S,256565,running_fitness,duplicate
T-00559,EchoWokrs,EchoWorks,56974,consumer_electronics,transpose
T-00560,VectorWaveSL-A163S,VectorWave SL-A163S,161699,consumer_electronics,remove_space
T-00561,AeroEndurnace,AeroEndurance,275868,running_fitness,transpose
T-00562,Mirrrorless Cameras,Mirrorless Cameras,175125,consumer_electronics,duplicate
T-00563,PevkWorks,PeakWorks,341048,running_fitness,substitute
T-00564,TWE-A68X3,TWE-A683X,17746,consumer_electronics,transpose
T-00565,PulseWorkks,PulseWorks,244216,running_fitness,duplicate
T-00566,HRM-1427X,HRM-A427X,298275,running_fitness,substitute
T-00567,TempoDynamicsRS-A913,TempoDynamics RS-A913,269854,running_fitness,remove_space
T-00568,Guest Chaisr,Guest Chairs,393618,home_office,transpose
T-00569,StudioMicrophones,Studio Microphones,42098,consumer_electronics,remove_space
T-00570,Portable Speakkers,Portable Speakers,31816,consumer_electronics,duplicate
T-00571,kleaning Kits,Cleaning Kits,208744,consumer_electronics,phonetic
T-00572,Kettlerells,Kettlebells,313280,running_fitness,substitute
T-00573,ES-A91S,ES-A901S,90695,consumer_electronics,delete
T-00574,FluxPuulse AC-A849P,FluxPulse AC-A849P,176993,consumer_electronics,duplicate
T-00575,AtlasFit SRS-A32S,AtlasFit SRS-A352S,243761,running_fitness,delete
T-00576,Cross-Training hoes,Cross-Training Shoes,257032,running_fitness,delete
T-00577,MeriianLogic,MeridianLogic,90695,consumer_electronics,delete
T-00578,Sonic2ore GM-A647X,SonicCore GM-A647X,192254,consumer_electronics,substitute
T-00579,AuriWavve,AuriWave,87397,consumer_electronics,duplicate
T-00580,TempoSport kC-A846X,TempoSport CC-A846X,305448,running_fitness,phonetic
T-00581,CobaltLgic,CobaltLogic,31428,consumer_electronics,delete
T-00582,Orbitjorks,OrbitWorks,38994,consumer_electronics,substitute
T-00583,OHH-A388,OH-A388,5238,consumer_electronics,duplicate
T-00584,RRS-Z24oP,RRS-Z248P,222324,running_fitness,substitute
T-00585,PaceRun L&T-A23S6,PaceRun L&T-A236S,275189,running_fitness,transpose
T-00586,Mr-A864P,MK-A864P,77697,consumer_electronics,substitute
T-00587,Sleef Trackers,Sleep Trackers,133181,consumer_electronics,substitute
T-00588,HaloVisimn,HaloVision,75563,consumer_electronics,substitute
T-00589,Ver8Link SM-A479,VeroLink SM-A479,42971,consumer_electronics,substitute
T-00590,CobaltFroge,CobaltForge,117217,consumer_electronics,transpose
T-00591,CadenceEnddurance,CadenceEndurance,256371,running_fitness,duplicate
T-00592,AeroEndurance L&T-A4n4S,AeroEndurance L&T-A434S,275868,running_fitness,substitute
T-00593,Mv-A870,MH-A870,152775,consumer_electronics,substitute
T-00594,PekWorks EB-A779P,PeakWorks EB-A779P,341048,running_fitness,delete
T-00595,MeridianVision T-A32oX,MeridianVision T-A329X,69937,consumer_electronics,substitute
T-00596,Lapotps,Laptops,55581,consumer_electronics,transpose
T-00597,HavenHome MU-A818X,HavenHome UM-A818X,421073,home_office,transpose
T-00598,Action Camras,Action Cameras,177460,consumer_electronics,delete
T-00599,T-A27,T-A527,70616,consumer_electronics,delete
T-00600,HeartRate Monitors,Heart Rate Monitors,297693,running_fitness,remove_space
T-00601,PulsgPeak RB-A870P,PulsePeak RB-A870P,317772,running_fitness,substitute
T-00602,OrbiAudio PS-A393P,OrbitAudio PS-A393P,31816,consumer_electronics,delete
T-00603,Runniwg Pods,Running Pods,301185,running_fitness,substitute
T-00604,CL-A2996S,CL-A296S,181002,consumer_electronics,duplicate
T-00605,kwantumTech,QuantumTech,177898,consumer_electronics,phonetic
T-00606,AklasFit,AtlasFit,317481,running_fitness,substitute
T-00607,L-o560,L-A560,55581,consumer_electronics,substitute
T-00608,RunningShorts,Running Shorts,269854,running_fitness,remove_space
T-00609,HRM-827S,HRM-A827S,297693,running_fitness,delete
T-00610,RS-A08,RS-A058,268780,running_fitness,delete
T-00611,Game Controlles,Game Controllers,186337,consumer_electronics,delete
T-00612,TSR-A622,TRS-A622,231400,running_fitness,transpose
T-00613,AxionEdgge,AxionEdge,40162,consumer_electronics,duplicate
T-00614,HapoEdge,HaloEdge,146858,consumer_electronics,substitute
T-00615,AxionEdgeSM-A234S,AxionEdge SM-A234S,40162,consumer_electronics,remove_space
T-00616,Leggings & lights,Leggings & Tights,275189,running_fitness,substitute
T-00617,Charging Doks,Charging Docks,110095,consumer_electronics,phonetic
T-00618,TemoFit,TempoFit,220190,running_fitness,delete
T-00619,SR-A635X,SR-A365X,131435,consumer_electronics,transpose
T-00620,AC-A4u6P,AC-A436P,177898,consumer_electronics,substitute
T-00621,Ulltrawide Monitors,Ultrawide Monitors,421073,home_office,duplicate
T-00622,ST-A8826S,ST-A826S,133181,consumer_electronics,duplicate
T-00623,NovaFoorge,NovaForge,176540,consumer_electronics,duplicate
